target_end_date,target,location,observation
2023-09-09,wk flu hosp rate,34,0.15128369074285372
2023-09-09,wk flu hosp rate,35,0.1428517689096458
2023-09-09,wk flu hosp rate,32,0.12636078721506827
2023-09-09,wk flu hosp rate,36,0.09665674493658555
2023-09-09,wk flu hosp rate,39,0.11915600440298459
2023-09-09,wk flu hosp rate,40,0.4998418000702778
2023-09-09,wk flu hosp rate,41,0.07077700172106076
2023-09-09,wk flu hosp rate,42,0.3315528175975282
2023-09-09,wk flu hosp rate,72,1.551932792619256
2023-09-09,wk flu hosp rate,44,0
2023-09-09,wk flu hosp rate,45,0.43842602008868026
2023-09-09,wk flu hosp rate,46,0.33095852207162385
2023-09-09,wk flu hosp rate,47,0.6400585326416339
2023-09-09,wk flu hosp rate,48,0.3743991353519397
2023-09-09,wk flu hosp rate,US,0.24352794680058854
2023-09-09,wk flu hosp rate,49,0.08885629508346271
2023-09-09,wk flu hosp rate,51,0.4193914490277458
2023-09-09,wk flu hosp rate,50,0.15458100817733533
2023-09-09,wk flu hosp rate,53,0.46536675942115613
2023-09-09,wk flu hosp rate,55,0.016974983288128954
2023-09-09,wk flu hosp rate,54,0.11267751638471935
2023-09-09,wk flu hosp rate,56,0
2023-09-16,wk flu hosp rate,02,0.7028137852707098
2023-09-16,wk flu hosp rate,01,0.3752139213053969
2023-09-16,wk flu hosp rate,05,0.2629954258520559
2023-09-16,wk flu hosp rate,04,0.09535462247878973
2023-09-16,wk flu hosp rate,06,0.11057807620943293
2023-09-16,wk flu hosp rate,08,0.03446049001438381
2023-09-16,wk flu hosp rate,09,0.2485440153500784
2023-09-16,wk flu hosp rate,11,0
2023-09-16,wk flu hosp rate,10,0
2023-09-16,wk flu hosp rate,12,0.6987064284417333
2023-09-16,wk flu hosp rate,13,0.24872290002794908
2023-09-16,wk flu hosp rate,15,0.7148080347282335
2023-09-16,wk flu hosp rate,19,0
2023-09-16,wk flu hosp rate,16,0
2023-09-16,wk flu hosp rate,17,0.15919642737745537
2023-09-16,wk flu hosp rate,18,0.1317341587112652
2023-09-16,wk flu hosp rate,20,0.10286474897058102
2023-09-16,wk flu hosp rate,21,0.13350008977881037
2023-09-16,wk flu hosp rate,22,0.3278635493108964
2023-09-16,wk flu hosp rate,25,0.08597636624327128
2023-09-16,wk flu hosp rate,24,0.032609776737163566
2023-09-16,wk flu hosp rate,23,0
2023-09-16,wk flu hosp rate,26,0.08971224796465337
2023-09-16,wk flu hosp rate,27,0.034986148983617384
2023-09-16,wk flu hosp rate,29,0.14599636598823237
2023-09-16,wk flu hosp rate,28,0.7515445093695395
2023-09-16,wk flu hosp rate,30,0.08932056525626517
2023-09-16,wk flu hosp rate,37,0.12268129984045768
2023-09-16,wk flu hosp rate,38,0
2023-09-16,wk flu hosp rate,31,0
2023-09-16,wk flu hosp rate,33,0
2023-09-16,wk flu hosp rate,34,0.10805977910203836
2023-09-16,wk flu hosp rate,35,0.4761725630321526
2023-09-16,wk flu hosp rate,32,0.03159019680376707
2023-09-16,wk flu hosp rate,36,0.061046365223106656
2023-09-16,wk flu hosp rate,39,0.05957800220149229
2023-09-16,wk flu hosp rate,40,0.34988926004919446
2023-09-16,wk flu hosp rate,41,0.16514633734914175
2023-09-16,wk flu hosp rate,42,0.3623949401647401
2023-09-16,wk flu hosp rate,72,1.9864739745526478
2023-09-16,wk flu hosp rate,44,0.18342061097405515
2023-09-16,wk flu hosp rate,45,0.5146740235823638
2023-09-16,wk flu hosp rate,46,0
2023-09-16,wk flu hosp rate,47,0.4409292113753478
2023-09-16,wk flu hosp rate,48,0.42119902727093217
2023-09-16,wk flu hosp rate,US,0.24653818100084302
2023-09-16,wk flu hosp rate,49,0.059237530055641814
2023-09-16,wk flu hosp rate,51,0.39609192408175986
2023-09-16,wk flu hosp rate,50,0.15458100817733533
2023-09-16,wk flu hosp rate,53,0.16804910756875083
2023-09-16,wk flu hosp rate,55,0.05092494986438686
2023-09-16,wk flu hosp rate,54,0.33803254915415804
2023-09-16,wk flu hosp rate,56,0
2023-09-23,wk flu hosp rate,02,0.9839392993789937
2023-09-23,wk flu hosp rate,01,0.19748101121336678
2023-09-23,wk flu hosp rate,05,0.1972465693890419
2023-09-23,wk flu hosp rate,04,0.1362208892554139
2023-09-23,wk flu hosp rate,06,0.12857915838306155
2023-09-23,wk flu hosp rate,08,0.17230245007191905
2023-09-23,wk flu hosp rate,09,0.4694720289945925
2023-09-23,wk flu hosp rate,11,0.14957162686067105
2023-09-23,wk flu hosp rate,10,0
2023-09-23,wk flu hosp rate,12,0.7753387463998588
2023-09-23,wk flu hosp rate,13,0.27635877780883233
2023-09-23,wk flu hosp rate,15,0.28592321389129344
2023-09-23,wk flu hosp rate,19,0
2023-09-23,wk flu hosp rate,16,0.1549970266403723
2023-09-23,wk flu hosp rate,17,0.1751160701152009
2023-09-23,wk flu hosp rate,18,0.23419405993113815
2023-09-23,wk flu hosp rate,20,0.13715299862744137
2023-09-23,wk flu hosp rate,21,0.28925019452075584
2023-09-23,wk flu hosp rate,22,0.3934362591730757
2023-09-23,wk flu hosp rate,25,0.10030576061714983
2023-09-23,wk flu hosp rate,24,0.0978293302114907
2023-09-23,wk flu hosp rate,23,0.07222599803689737
2023-09-23,wk flu hosp rate,26,0.15948844082605043
2023-09-23,wk flu hosp rate,27,0.05247922347542608
2023-09-23,wk flu hosp rate,29,0.25954909509019086
2023-09-23,wk flu hosp rate,28,0.5807389390582806
2023-09-23,wk flu hosp rate,30,0.35728226102506067
2023-09-23,wk flu hosp rate,37,0.10380725371115651
2023-09-23,wk flu hosp rate,38,0.129523444391052
2023-09-23,wk flu hosp rate,31,0.3058875710232704
2023-09-23,wk flu hosp rate,33,0.2151012553309261
2023-09-23,wk flu hosp rate,34,0.3241793373061151
2023-09-23,wk flu hosp rate,35,0.4285553067289374
2023-09-23,wk flu hosp rate,32,0.12636078721506827
2023-09-23,wk flu hosp rate,36,0.13226712465006443
2023-09-23,wk flu hosp rate,39,0.08511143171641755
2023-09-23,wk flu hosp rate,40,0.37488135005270834
2023-09-23,wk flu hosp rate,41,0.16514633734914175
2023-09-23,wk flu hosp rate,42,0.416368654657361
2023-09-23,wk flu hosp rate,72,2.824517682567046
2023-09-23,wk flu hosp rate,44,0.09171030548702758
2023-09-23,wk flu hosp rate,45,0.6099840279494682
2023-09-23,wk flu hosp rate,46,0
2023-09-23,wk flu hosp rate,47,0.4267056884277559
2023-09-23,wk flu hosp rate,48,0.4479418226532136
2023-09-23,wk flu hosp rate,US,0.29861523266524576
2023-09-23,wk flu hosp rate,49,0.08885629508346271
2023-09-23,wk flu hosp rate,51,0.570838361176654
2023-09-23,wk flu hosp rate,50,0
2023-09-23,wk flu hosp rate,53,0.06463427214182724
2023-09-23,wk flu hosp rate,55,0.03394996657625791
2023-09-23,wk flu hosp rate,54,0.33803254915415804
2023-09-23,wk flu hosp rate,56,0
2023-09-30,wk flu hosp rate,02,1.1245020564331358
2023-09-30,wk flu hosp rate,01,0.4739544269120803
2023-09-30,wk flu hosp rate,05,0.3287442823150698
2023-09-30,wk flu hosp rate,04,0.3269301342129934
2023-09-30,wk flu hosp rate,06,0.10800649304177169
2023-09-30,wk flu hosp rate,08,0.18953269507911094
2023-09-30,wk flu hosp rate,09,0.22092801364451412
2023-09-30,wk flu hosp rate,11,0
2023-09-30,wk flu hosp rate,10,0
2023-09-30,wk flu hosp rate,12,0.8564788477672859
2023-09-30,wk flu hosp rate,13,0.3684783704117764
2023-09-30,wk flu hosp rate,15,0.8577696416738803
2023-09-30,wk flu hosp rate,19,0.12499125061245712
2023-09-30,wk flu hosp rate,16,0.1549970266403723
2023-09-30,wk flu hosp rate,17,0.14327678463970983
2023-09-30,wk flu hosp rate,18,0.1610084162026575
2023-09-30,wk flu hosp rate,20,0.1714412482843017
2023-09-30,wk flu hosp rate,21,0.33375022444702596
2023-09-30,wk flu hosp rate,22,0.30600597935683665
2023-09-30,wk flu hosp rate,25,0.2865878874775709
2023-09-30,wk flu hosp rate,24,0.08152444184290893
2023-09-30,wk flu hosp rate,23,0.07222599803689737
2023-09-30,wk flu hosp rate,26,0.12958435817116598
2023-09-30,wk flu hosp rate,27,0.05247922347542608
2023-09-30,wk flu hosp rate,29,0.2108836397607801
2023-09-30,wk flu hosp rate,28,0.7173833953072877
2023-09-30,wk flu hosp rate,30,0.2679616957687955
2023-09-30,wk flu hosp rate,37,0.17930343822836123
2023-09-30,wk flu hosp rate,38,0.38857033317315604
2023-09-30,wk flu hosp rate,31,0.05098126183721173
2023-09-30,wk flu hosp rate,33,0
2023-09-30,wk flu hosp rate,34,0.1188657570122422
2023-09-30,wk flu hosp rate,35,0.2857035378192916
2023-09-30,wk flu hosp rate,32,0.22113137762636947
2023-09-30,wk flu hosp rate,36,0.2034878840770222
2023-09-30,wk flu hosp rate,39,0.14468943391790984
2023-09-30,wk flu hosp rate,40,0.7247706101019028
2023-09-30,wk flu hosp rate,41,0.094369335628081
2023-09-30,wk flu hosp rate,42,0.4549213078663759
2023-09-30,wk flu hosp rate,72,2.855556338419431
2023-09-30,wk flu hosp rate,44,0
2023-09-30,wk flu hosp rate,45,0.47655002183552203
2023-09-30,wk flu hosp rate,46,0.2206390147144159
2023-09-30,wk flu hosp rate,47,0.6685055785368176
2023-09-30,wk flu hosp rate,48,0.4011419307342211
2023-09-30,wk flu hosp rate,US,0.3278145044077143
2023-09-30,wk flu hosp rate,49,0.08885629508346271
2023-09-30,wk flu hosp rate,51,0.6523866984876046
2023-09-30,wk flu hosp rate,50,0.15458100817733533
2023-09-30,wk flu hosp rate,53,0.16804910756875083
2023-09-30,wk flu hosp rate,55,0.13579986630503163
2023-09-30,wk flu hosp rate,54,0.33803254915415804
2023-09-30,wk flu hosp rate,56,0.34567209890370093
2023-10-07,wk flu hosp rate,02,1.2650648134872777
2023-10-07,wk flu hosp rate,01,0.41471012354807024
2023-10-07,wk flu hosp rate,05,0.5588652799356187
2023-10-07,wk flu hosp rate,04,0.19070924495757946
2023-10-07,wk flu hosp rate,06,0.12343599204773908
2023-10-07,wk flu hosp rate,08,0.18953269507911094
2023-10-07,wk flu hosp rate,09,0.0828480051166928
2023-10-07,wk flu hosp rate,11,0.2991432537213421
2023-10-07,wk flu hosp rate,10,0.19706918705018955
2023-10-07,wk flu hosp rate,12,1.0773602348230595
2023-10-07,wk flu hosp rate,13,0.23951094076765467
2023-10-07,wk flu hosp rate,15,0.7862888382010569
2023-10-07,wk flu hosp rate,19,0.09374343795934284
2023-10-07,wk flu hosp rate,16,0.1549970266403723
2023-10-07,wk flu hosp rate,17,0.14327678463970983
2023-10-07,wk flu hosp rate,18,0.14637128745696135
2023-10-07,wk flu hosp rate,20,0.3428824965686034
2023-10-07,wk flu hosp rate,21,0.28925019452075584
2023-10-07,wk flu hosp rate,22,0.45900896903525495
2023-10-07,wk flu hosp rate,25,0.1862821268604211
2023-10-07,wk flu hosp rate,24,0.032609776737163566
2023-10-07,wk flu hosp rate,23,0.3611299901844869
2023-10-07,wk flu hosp rate,26,0.17942449592930673
2023-10-07,wk flu hosp rate,27,0.034986148983617384
2023-10-07,wk flu hosp rate,29,0.40554546107842326
2023-10-07,wk flu hosp rate,28,0.9565111937430503
2023-10-07,wk flu hosp rate,30,0
2023-10-07,wk flu hosp rate,37,0.31142176113346953
2023-10-07,wk flu hosp rate,38,0
2023-10-07,wk flu hosp rate,31,0.3058875710232704
2023-10-07,wk flu hosp rate,33,0.14340083688728408
2023-10-07,wk flu hosp rate,34,0.15128369074285372
2023-10-07,wk flu hosp rate,35,0.2857035378192916
2023-10-07,wk flu hosp rate,32,0.12636078721506827
2023-10-07,wk flu hosp rate,36,0.2136622782808733
2023-10-07,wk flu hosp rate,39,0.17873400660447686
2023-10-07,wk flu hosp rate,40,0.37488135005270834
2023-10-07,wk flu hosp rate,41,0.14155400344212152
2023-10-07,wk flu hosp rate,42,0.26215804182130137
2023-10-07,wk flu hosp rate,72,3.6315227347290593
2023-10-07,wk flu hosp rate,44,0.09171030548702758
2023-10-07,wk flu hosp rate,45,0.43842602008868026
2023-10-07,wk flu hosp rate,46,0
2023-10-07,wk flu hosp rate,47,0.312917504847021
2023-10-07,wk flu hosp rate,48,0.3643705870835842
2023-10-07,wk flu hosp rate,US,0.33383497280822333
2023-10-07,wk flu hosp rate,49,0.11847506011128363
2023-10-07,wk flu hosp rate,51,0.6290871735416186
2023-10-07,wk flu hosp rate,50,0
2023-10-07,wk flu hosp rate,53,0.051707417713461795
2023-10-07,wk flu hosp rate,55,0.15277484959316057
2023-10-07,wk flu hosp rate,54,0.11267751638471935
2023-10-07,wk flu hosp rate,56,1.2098523461629533
2023-10-14,wk flu hosp rate,02,2.3895668699204133
2023-10-14,wk flu hosp rate,01,0.5331987302760903
2023-10-14,wk flu hosp rate,05,0.5917397081671256
2023-10-14,wk flu hosp rate,04,0.3677964009896175
2023-10-14,wk flu hosp rate,06,0.16715290589798001
2023-10-14,wk flu hosp rate,08,0.24122343010068664
2023-10-14,wk flu hosp rate,09,0.0828480051166928
2023-10-14,wk flu hosp rate,11,0.2991432537213421
2023-10-14,wk flu hosp rate,10,0
2023-10-14,wk flu hosp rate,12,0.937618949134713
2023-10-14,wk flu hosp rate,13,0.31320661485000995
2023-10-14,wk flu hosp rate,15,1.1436928555651737
2023-10-14,wk flu hosp rate,19,0.03124781265311428
2023-10-14,wk flu hosp rate,16,0.10333135109358152
2023-10-14,wk flu hosp rate,17,0.1512366060085826
2023-10-14,wk flu hosp rate,18,0.3366539611510111
2023-10-14,wk flu hosp rate,20,0.10286474897058102
2023-10-14,wk flu hosp rate,21,0.44500029926270124
2023-10-14,wk flu hosp rate,22,0.6120119587136733
2023-10-14,wk flu hosp rate,25,0.24359970435593528
2023-10-14,wk flu hosp rate,24,0.06521955347432713
2023-10-14,wk flu hosp rate,23,0.2889039921475895
2023-10-14,wk flu hosp rate,26,0.2093285785841912
2023-10-14,wk flu hosp rate,27,0.10495844695085216
2023-10-14,wk flu hosp rate,29,0.34065818730587555
2023-10-14,wk flu hosp rate,28,0.6832222812450359
2023-10-14,wk flu hosp rate,30,0
2023-10-14,wk flu hosp rate,37,0.17930343822836123
2023-10-14,wk flu hosp rate,38,0.129523444391052
2023-10-14,wk flu hosp rate,31,0.4588313565349056
2023-10-14,wk flu hosp rate,33,0
2023-10-14,wk flu hosp rate,34,0.17289564656326137
2023-10-14,wk flu hosp rate,35,0.1428517689096458
2023-10-14,wk flu hosp rate,32,0.25272157443013654
2023-10-14,wk flu hosp rate,36,0.12209273044621331
2023-10-14,wk flu hosp rate,39,0.16171172026119335
2023-10-14,wk flu hosp rate,40,0.9496994201335278
2023-10-14,wk flu hosp rate,41,0.16514633734914175
2023-10-14,wk flu hosp rate,42,0.3392633482393312
2023-10-14,wk flu hosp rate,72,3.259058864500438
2023-10-14,wk flu hosp rate,44,0.09171030548702758
2023-10-14,wk flu hosp rate,45,0.4956120227089429
2023-10-14,wk flu hosp rate,46,0
2023-10-14,wk flu hosp rate,47,0.4693762572705315
2023-10-14,wk flu hosp rate,48,0.5916843478329762
2023-10-14,wk flu hosp rate,US,0.3702588066313027
2023-10-14,wk flu hosp rate,49,0.11847506011128363
2023-10-14,wk flu hosp rate,51,0.6174374110686257
2023-10-14,wk flu hosp rate,50,0
2023-10-14,wk flu hosp rate,53,0.15512225314038539
2023-10-14,wk flu hosp rate,55,0.05092494986438686
2023-10-14,wk flu hosp rate,54,0.16901627457707902
2023-10-14,wk flu hosp rate,56,0.8641802472592524
2023-10-21,wk flu hosp rate,02,2.8112551410828392
2023-10-21,wk flu hosp rate,01,0.5924430336401003
2023-10-21,wk flu hosp rate,05,0.46024199524109777
2023-10-21,wk flu hosp rate,04,0.7492148909047764
2023-10-21,wk flu hosp rate,06,0.12857915838306155
2023-10-21,wk flu hosp rate,08,0.31014441012945426
2023-10-21,wk flu hosp rate,09,0.027616001705564264
2023-10-21,wk flu hosp rate,11,0.5982865074426842
2023-10-21,wk flu hosp rate,10,0.09853459352509478
2023-10-21,wk flu hosp rate,12,1.3568428061997528
2023-10-21,wk flu hosp rate,13,0.27635877780883233
2023-10-21,wk flu hosp rate,15,0.7148080347282335
2023-10-21,wk flu hosp rate,19,0.12499125061245712
2023-10-21,wk flu hosp rate,16,0.1549970266403723
2023-10-21,wk flu hosp rate,17,0.22287499832843752
2023-10-21,wk flu hosp rate,18,0.3805653473880995
2023-10-21,wk flu hosp rate,20,0.24001774759802239
2023-10-21,wk flu hosp rate,21,0.4227502842995662
2023-10-21,wk flu hosp rate,22,0.7868725183461514
2023-10-21,wk flu hosp rate,25,0.14329394373878546
2023-10-21,wk flu hosp rate,24,0.14674399531723606
2023-10-21,wk flu hosp rate,23,0.2166779941106921
2023-10-21,wk flu hosp rate,26,0.18939252348093488
2023-10-21,wk flu hosp rate,27,0.06997229796723477
2023-10-21,wk flu hosp rate,29,0.3244363688627386
2023-10-21,wk flu hosp rate,28,0.7173833953072877
2023-10-21,wk flu hosp rate,30,0.08932056525626517
2023-10-21,wk flu hosp rate,37,0.16042939209906004
2023-10-21,wk flu hosp rate,38,0.129523444391052
2023-10-21,wk flu hosp rate,31,0.40785009469769384
2023-10-21,wk flu hosp rate,33,0
2023-10-21,wk flu hosp rate,34,0.36740324894693044
2023-10-21,wk flu hosp rate,35,0.1428517689096458
2023-10-21,wk flu hosp rate,32,0.1895411808226024
2023-10-21,wk flu hosp rate,36,0.2034878840770222
2023-10-21,wk flu hosp rate,39,0.1957562929477604
2023-10-21,wk flu hosp rate,40,0.4748497100667639
2023-10-21,wk flu hosp rate,41,0.30670034079126324
2023-10-21,wk flu hosp rate,42,0.3855265320901491
2023-10-21,wk flu hosp rate,72,3.3832134879099782
2023-10-21,wk flu hosp rate,44,0
2023-10-21,wk flu hosp rate,45,0.64810802969631
2023-10-21,wk flu hosp rate,46,0.2206390147144159
2023-10-21,wk flu hosp rate,47,0.6542820555892257
2023-10-21,wk flu hosp rate,48,0.8156552591595829
2023-10-21,wk flu hosp rate,US,0.4500300129380468
2023-10-21,wk flu hosp rate,49,0.23695012022256726
2023-10-21,wk flu hosp rate,51,0.8038336106365127
2023-10-21,wk flu hosp rate,50,0.30916201635467067
2023-10-21,wk flu hosp rate,53,0.15512225314038539
2023-10-21,wk flu hosp rate,55,0.06789993315251582
2023-10-21,wk flu hosp rate,54,0.2253550327694387
2023-10-21,wk flu hosp rate,56,0.5185081483555515
2023-10-28,wk flu hosp rate,02,4.216882711624259
2023-10-28,wk flu hosp rate,01,0.6319392358827737
2023-10-28,wk flu hosp rate,05,0.46024199524109777
2023-10-28,wk flu hosp rate,04,0.5993719127238212
2023-10-28,wk flu hosp rate,06,0.20315507024523724
2023-10-28,wk flu hosp rate,08,0.29291416512226237
2023-10-28,wk flu hosp rate,09,0.27616001705564264
2023-10-28,wk flu hosp rate,11,0.14957162686067105
2023-10-28,wk flu hosp rate,10,0.09853459352509478
2023-10-28,wk flu hosp rate,12,1.419951773929974
2023-10-28,wk flu hosp rate,13,0.3684783704117764
2023-10-28,wk flu hosp rate,15,0.7862888382010569
2023-10-28,wk flu hosp rate,19,0.12499125061245712
2023-10-28,wk flu hosp rate,16,0.1549970266403723
2023-10-28,wk flu hosp rate,17,0.20695535559069198
2023-10-28,wk flu hosp rate,18,0.5122995060993647
2023-10-28,wk flu hosp rate,20,0.1714412482843017
2023-10-28,wk flu hosp rate,21,0.5785003890415117
2023-10-28,wk flu hosp rate,22,0.9180179380705099
2023-10-28,wk flu hosp rate,25,0.4585406199641135
2023-10-28,wk flu hosp rate,24,0.16304888368581785
2023-10-28,wk flu hosp rate,23,0.2166779941106921
2023-10-28,wk flu hosp rate,26,0.15948844082605043
2023-10-28,wk flu hosp rate,27,0.08746537245904346
2023-10-28,wk flu hosp rate,29,0.2108836397607801
2023-10-28,wk flu hosp rate,28,0.7173833953072877
2023-10-28,wk flu hosp rate,30,0
2023-10-28,wk flu hosp rate,37,0.2359255766162648
2023-10-28,wk flu hosp rate,38,0.129523444391052
2023-10-28,wk flu hosp rate,31,0.35686883286048215
2023-10-28,wk flu hosp rate,33,0.14340083688728408
2023-10-28,wk flu hosp rate,34,0.4970749838693765
2023-10-28,wk flu hosp rate,35,0.04761725630321526
2023-10-28,wk flu hosp rate,32,0.2843117712339036
2023-10-28,wk flu hosp rate,36,0.2390982637905011
2023-10-28,wk flu hosp rate,39,0.14468943391790984
2023-10-28,wk flu hosp rate,40,0.2999050800421667
2023-10-28,wk flu hosp rate,41,0.188738671256162
2023-10-28,wk flu hosp rate,42,0.3392633482393312
2023-10-28,wk flu hosp rate,72,5.15241687149593
2023-10-28,wk flu hosp rate,44,0.09171030548702758
2023-10-28,wk flu hosp rate,45,0.47655002183552203
2023-10-28,wk flu hosp rate,46,0.33095852207162385
2023-10-28,wk flu hosp rate,47,0.6116114867464502
2023-10-28,wk flu hosp rate,48,0.8423980545418643
2023-10-28,wk flu hosp rate,US,0.4915712449015588
2023-10-28,wk flu hosp rate,49,0.17771259016692542
2023-10-28,wk flu hosp rate,51,0.745584798271548
2023-10-28,wk flu hosp rate,50,0
2023-10-28,wk flu hosp rate,53,0.09048798099855813
2023-10-28,wk flu hosp rate,55,0.13579986630503163
2023-10-28,wk flu hosp rate,54,0.2253550327694387
2023-10-28,wk flu hosp rate,56,0
2023-11-04,wk flu hosp rate,02,4.498008225732543
2023-11-04,wk flu hosp rate,01,0.7899240448534671
2023-11-04,wk flu hosp rate,05,0.6246141363986326
2023-11-04,wk flu hosp rate,04,0.6947265352026109
2023-11-04,wk flu hosp rate,06,0.2828741484427354
2023-11-04,wk flu hosp rate,08,0.6030585752517166
2023-11-04,wk flu hosp rate,09,0.2485440153500784
2023-11-04,wk flu hosp rate,11,0
2023-11-04,wk flu hosp rate,10,0.09853459352509478
2023-11-04,wk flu hosp rate,12,2.1051348521438027
2023-11-04,wk flu hosp rate,13,0.5435055963573702
2023-11-04,wk flu hosp rate,15,1.2866544625108205
2023-11-04,wk flu hosp rate,19,0.3437259391842571
2023-11-04,wk flu hosp rate,16,0.2583283777339538
2023-11-04,wk flu hosp rate,17,0.2547142838039286
2023-11-04,wk flu hosp rate,18,0.6293965360649337
2023-11-04,wk flu hosp rate,20,0.24001774759802239
2023-11-04,wk flu hosp rate,21,0.4672503142258363
